aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역
주은모아,29140-130,2000,25.08~27.08,신규,21,7,2025,"14,000",59.28,9,1127,0,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202507,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
농성동유탑유블레스,29140-335,2012,25.08~26.07,신규,7,7,2025,300,19.7906,11,112-1,37,,,경열로45번길 13,0,00013,00000,4280012,1,12240,12240,농성동,,서구,12240,아파트,전월세,202507,아파트 전월세,,,,,,서구|농성동|112-1|경열로45번길 13|00013|00000,35.1522648956668,126.891494681592,광주광역시 서구 농성동 112-1,전남광주통합특별시 서구 경열로45번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
금호시영1단지,29140-109,1993,25.08~27.08,신규,15,7,2025,"1,000",49.86,11,741-1,45,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202507,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
농성동유탑유블레스,29140-335,2012,25.08~26.07,신규,15,7,2025,300,19.7906,9,112-1,35,,,경열로45번길 13,0,00013,00000,4280012,1,12240,12240,농성동,,서구,12240,아파트,전월세,202507,아파트 전월세,,,,,,서구|농성동|112-1|경열로45번길 13|00013|00000,35.1522648956668,126.891494681592,광주광역시 서구 농성동 112-1,전남광주통합특별시 서구 경열로45번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
주은모아,29140-130,2000,25.08~27.08,신규,11,7,2025,"2,000",59.28,17,1127,60,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202507,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
금호시영1단지,29140-109,1993,25.07~27.07,신규,5,7,2025,"1,000",49.86,3,741-1,45,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202507,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
농성동유탑유블레스,29140-335,2012,25.07~27.07,갱신,1,7,2025,900,19.6832,2,112-1,35,600,38,경열로45번길 13,0,00013,00000,4280012,1,12240,12240,농성동,,서구,12240,아파트,전월세,202507,아파트 전월세,,,,,,서구|농성동|112-1|경열로45번길 13|00013|00000,35.1522648956668,126.891494681592,광주광역시 서구 농성동 112-1,전남광주통합특별시 서구 경열로45번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
효천엘에이치천년나무7단지,29155-391,2017,25.08~27.07,갱신,24,7,2025,"3,597",26.54,10,713,7,"2,257",13,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
무등산센트럴파크,29155-323,2009,25.10~27.10,갱신,25,7,2025,"20,000",51.85,2,562,0,"20,000",,방림로 31,0,00031,00000,3161004,1,12270,12270,방림동,사용,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|방림동|562|방림로 31|00031|00000,35.1357426094961,126.919915877944,광주광역시 남구 방림동 562,전남광주통합특별시 남구 방림로 31,남구,방림1동,1227052000,성공,남구,방림1동,True,남구 방림1동,남구 방림1동
효천엘에이치천년나무7단지,29155-391,2017,25.07~27.08,신규,23,7,2025,"5,029",36.81,5,713,8,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.07~27.08,갱신,21,7,2025,"2,217",26.54,12,713,12,"1,380",8,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.07~27.08,신규,21,7,2025,"2,478",26.54,15,713,14,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
광명,29155-89,1998,25.08~27.08,신규,28,7,2025,"11,000",51.69,20,312-7,0,,,광복마을길 63,0,00063,00000,4283030,2,12270,12270,진월동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|진월동|312-7|광복마을길 63|00063|00000,35.123462639435,126.896931412339,광주광역시 남구 진월동 312-7,전남광주통합특별시 남구 광복마을길 61,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
서라,29155-130,1998,25.08~27.08,신규,28,7,2025,500,40,10,489-2,40,,,화산로31번길 10,0,00010,00000,4283692,1,12270,12270,진월동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|진월동|489-2|화산로31번길 10|00010|00000,35.1130532975769,126.901135170995,광주광역시 남구 진월동 489-2,전남광주통합특별시 남구 화산로31번길 10,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
효천엘에이치천년나무7단지,29155-391,2017,25.08~27.07,갱신,31,7,2025,"1,721",16.99,3,713,6,"1,387",8,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
엘에이치송화마을8단지,29155-395,2018,25.08~27.07,갱신,30,7,2025,"4,816",36.72,2,825,7,"2,844",16,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
엘에이치송화마을8단지,29155-395,2018,25.08~27.07,갱신,23,7,2025,"1,816",36.72,7,825,19,"2,686",15,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무1단지,29155-367,2014,25.08~27.07,갱신,30,7,2025,236,23.76,7,556,5,225,4,효우로 262,0,00262,00000,3161021,2,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|556|효우로 262|00262|00000,35.1039085646855,126.88806488175,광주광역시 남구 행암동 556,전남광주통합특별시 남구 효우로 260,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.08~27.07,갱신,30,7,2025,737,44.78,14,713,30,"12,237",6,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.08~27.07,갱신,30,7,2025,"5,170",36.81,4,713,8,"3,078",17,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
송화마을휴먼시아(진월4블럭주공),29155-305,2007,25.07~27.08,신규,23,7,2025,"3,058",39.75,5,734,7,,,효우로60번길 9,0,00009,00000,4283741,1,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|734|효우로60번길 9|00009|00000,35.1076086354032,126.903198596274,광주광역시 남구 노대동 734,전남광주통합특별시 남구 효우로60번길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
엘에이치송화마을8단지,29155-395,2018,25.08~27.07,갱신,29,7,2025,"1,364",16.85,5,825,8,"1,339",8,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
엘에이치송화마을8단지,29155-395,2018,25.07~27.08,신규,23,7,2025,"2,988",36.72,8,825,17,,,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
엘에이치송화마을8단지,29155-395,2018,25.07~27.07,갱신,28,7,2025,"4,688",36.72,12,825,7,"2,988",17,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.07~27.08,신규,21,7,2025,"1,421",16.99,10,713,8,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
엘에이치송화마을8단지,29155-395,2018,25.08~27.07,신규,23,7,2025,"1,364",16.85,9,825,8,,,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.07~27.08,신규,21,7,2025,"3,050",36.81,7,713,17,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
엘에이치송화마을8단지,29155-395,2018,25.06~27.07,갱신,25,7,2025,"4,688",36.72,10,825,7,"2,988",17,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무1단지,29155-367,2014,25.07~27.08,신규,23,7,2025,"1,449",36.03,10,556,18,,,효우로 262,0,00262,00000,3161021,2,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|556|효우로 262|00262|00000,35.1039085646855,126.88806488175,광주광역시 남구 행암동 556,전남광주통합특별시 남구 효우로 260,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.07~27.08,신규,22,7,2025,"3,217",26.54,18,713,7,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무7단지,29155-391,2017,25.08~27.07,갱신,23,7,2025,"1,869",16.99,12,713,6,"1,462",8,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
송화마을휴먼시아(진월1블럭주공),29155-307,2007,25.07~27.08,신규,23,7,2025,"2,672",46.9,8,725,14,,,효우로60번길 50,0,00050,00000,4283741,1,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|725|효우로60번길 50|00050|00000,35.1093929954418,126.900214471772,광주광역시 남구 노대동 725,전남광주통합특별시 남구 효우로60번길 50,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무1단지,29155-367,2014,25.07~27.08,갱신,23,7,2025,849,36.03,6,556,20,"1,449",18,효우로 262,0,00262,00000,3161021,2,12270,12270,행암동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|행암동|556|효우로 262|00262|00000,35.1039085646855,126.88806488175,광주광역시 남구 행암동 556,전남광주통합특별시 남구 효우로 260,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
송화마을휴먼시아(진월4블럭주공),29155-305,2007,25.08~27.07,갱신,14,7,2025,"2,575",39.72,1,734,9,"2,482",8,효우로60번길 9,0,00009,00000,4283741,1,12270,12270,노대동,,남구,12270,아파트,전월세,202507,아파트 전월세,,,,,,남구|노대동|734|효우로60번길 9|00009|00000,35.1076086354032,126.903198596274,광주광역시 남구 노대동 734,전남광주통합특별시 남구 효우로60번길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
