"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"146","전남광주통합특별시 북구 중흥동","683-6","0683","0006","중흥동 도나우타운","월세","49.5900","202512","27","1,000","45","15","2015","무등로262번길 60","202601~202701","신규","-","",""
"147","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202512","27","2,000","23","3","2015","상야3길 8","202512~202612","신규","-","",""
"148","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202512","27","300","40","5","2015","상야3길 8","202512~202612","신규","-","",""
"149","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202512","27","300","40","7","2015","상야3길 8","202601~202612","신규","-","",""
"150","전남광주통합특별시 나주시 빛가람동","190-1","0190","0001","토담휴로스2차","전세","27.4500","202512","27","4,500","0","2","2014","상야1길 8","202601~202612","신규","-","",""
"151","전남광주통합특별시 나주시 빛가람동","190-1","0190","0001","토담휴로스2차","월세","44.7000","202512","27","2,000","40","8","2014","상야1길 8","202601~202701","신규","-","",""
"152","전남광주통합특별시 광산구 송정동","845-10","0845","0010","송정역 한국아델리움 더 씨티","월세","49.2100","202512","27","1,000","70","12","2021","송정로15번길 27","202602~202702","신규","-","",""
"153","전남광주통합특별시 동구 수기동","92","0092","0000","아트시티 리버파크 모아미래도","월세","24.8500","202512","27","500","50","11","2021","천변우로 361-15","202601~202701","신규","-","",""
"154","전남광주통합특별시 동구 수기동","92","0092","0000","아트시티 리버파크 모아미래도","월세","24.8500","202512","27","500","50","9","2021","천변우로 361-15","202512~202612","신규","-","",""
"155","전남광주통합특별시 서구 쌍촌동","982-15","0982","0015","모아미래도스카이뷰","월세","29.4100","202512","27","1,000","55","7","2021","상무대로 894","202601~202701","신규","-","",""
"156","전남광주통합특별시 여수시 웅천동","1875-1","1875","0001","포레나 여수 웅천 디 아일랜드","전세","27.1900","202512","27","9,000","0","7","2020","웅천남4로 17","202601~202801","신규","-","",""
"157","전남광주통합특별시 동구 호남동","48","0048","0000","호남동 중우 아펠리스","월세","32.7500","202512","27","500","45","6","2021","천변우로 381","202601~202701","신규","-","",""
"158","전남광주통합특별시 광산구 하남동","506-11","0506","0011","예미지 파크힐스","월세","22.0000","202512","27","500","50","12","2022","하남산단1번로 61","202512~202612","갱신","-","500","45"
"159","전남광주통합특별시 무안군 삼향읍 남악리","2624","2624","0000","남악센트레빌리버파크","전세","84.7300","202512","27","18,000","0","7","2019","남악로250번길 60","202601~202801","신규","-","",""
"160","전남광주통합특별시 무안군 삼향읍 남악리","1476","1476","0000","남악 유탑유블레스900","전세","28.2400","202512","27","5,500","0","14","2014","후광대로 330","202512~202712","신규","-","",""
"161","전남광주통합특별시 무안군 삼향읍 남악리","1475","1475","0000","남악도휘에드가7차오피스텔","월세","28.5000","202512","27","300","36","16","2015","후광대로 324","202512~202612","신규","-","",""
"162","전남광주통합특별시 서구 치평동","1209","1209","0000","유탑 유블레스 트윈시티","전세","84.4800","202512","27","23,000","0","24","2018","시청로 92","202602~202802","신규","-","",""
"163","전남광주통합특별시 서구 치평동","1203-1","1203","0001","중흥에스-클래스스카이31","월세","29.9400","202512","27","500","40","6","2014","시청로 97","202601~202612","신규","-","",""
"164","전남광주통합특별시 서구 치평동","1238-1","1238","0001","광주대우디오빌","월세","28.2300","202512","27","300","40","4","2006","시청로 41","202512~202612","신규","-","",""
"165","전남광주통합특별시 서구 치평동","1218","1218","0000","상무리채1","월세","29.9700","202512","27","300","38","4","2014","시청로 71","202601~202701","신규","-","",""
"166","전남광주통합특별시 서구 치평동","1203-1","1203","0001","중흥에스-클래스스카이31","월세","29.9400","202512","27","500","45","22","2014","시청로 97","202601~202801","신규","-","",""
"167","전남광주통합특별시 서구 치평동","1203-1","1203","0001","중흥에스-클래스스카이31","월세","29.9400","202512","27","500","45","15","2014","시청로 97","202601~202612","신규","-","",""
"168","전남광주통합특별시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.4700","202512","27","1,000","60","11","2015","첨단중앙로182번길 50","202601~202801","신규","-","",""
"169","전남광주통합특별시 동구 금남로3가","1-28","0001","0028","중건핀다","월세","29.7900","202512","27","9,500","15","2","2021","중앙로196번길 4","202601~202801","신규","-","",""
"170","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","27","10,440","0","3","2025","문화전당로26번길 12","202602~202802","신규","-","",""
"171","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","27","10,440","0","7","2025","문화전당로26번길 12","202601~202801","신규","-","",""
"172","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","27","10,440","0","3","2025","문화전당로26번길 12","202601~202801","신규","-","",""
"173","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","27","10,440","0","4","2025","문화전당로26번길 12","202602~202802","신규","-","",""
"174","전남광주통합특별시 남구 봉선동","480","0480","0000","더플레이스 봉선","월세","55.5400","202512","27","2,000","70","4","2016","봉선로133번길 15","202512~202612","신규","-","",""
"175","전남광주통합특별시 서구 치평동","1210-3","1210","0003","샌트럴시티오피스텔","전세","31.6100","202512","27","8,000","0","5","2016","시청로 77","202602~202802","신규","-","",""
"176","전남광주통합특별시 남구 진월동","569","0569","0000","주2동","월세","21.7600","202512","26","300","40","5","2019","효덕로 282","202601~202701","신규","-","",""
"177","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","26","10,440","0","4","2025","문화전당로26번길 12","202602~202802","신규","-","",""
"178","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","26","10,440","0","4","2025","문화전당로26번길 12","202601~202801","신규","-","",""
"179","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","26","10,440","0","3","2025","문화전당로26번길 12","202601~202801","신규","-","",""
"180","전남광주통합특별시 광산구 하남동","506-11","0506","0011","예미지 파크힐스","월세","22.0000","202512","26","500","48","5","2022","하남산단1번로 61","202601~202701","신규","-","",""
"181","전남광주통합특별시 광산구 하남동","506-11","0506","0011","예미지 파크힐스","월세","22.0000","202512","26","500","48","5","2022","하남산단1번로 61","202512~202612","신규","-","",""
"182","전남광주통합특별시 동구 불로동","135","0135","0000","엘크루에스아이타워","전세","26.5300","202512","26","10,500","0","7","2023","문화전당로35번길 24","202601~202801","신규","-","",""
"183","전남광주통합특별시 동구 수기동","68-1","0068","0001","금남로 유탑유블레스 원시티","월세","29.4800","202512","26","500","55","26","2022","천변우로 361-21","202601~202612","신규","-","",""
"184","전남광주통합특별시 동구 금남로4가","79-1","0079","0001","로머스파크","전세","29.8000","202512","26","9,500","0","8","2021","금남로 202","202602~202802","신규","-","",""
"185","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","26","10,440","0","3","2025","문화전당로26번길 12","202602~202802","신규","-","",""
"186","전남광주통합특별시 목포시 상동","927-3","0927","0003","홍익인간오피스텔","월세","27.3400","202512","26","300","35","4","2008","삼각로 22","202512~202607","신규","-","",""
"187","전남광주통합특별시 서구 치평동","1203-1","1203","0001","중흥에스-클래스스카이31","월세","29.9400","202512","26","2,000","36","15","2014","시청로 97","202601~202612","신규","-","",""
"188","전남광주통합특별시 광산구 쌍암동","676-2","0676","0002","에이엠시티센트럴파크","월세","39.4700","202512","26","1,000","60","12","2015","첨단중앙로182번길 50","202601~202701","신규","-","",""
"189","전남광주통합특별시 목포시 서산동","13-2","0013","0002","비치팰리스오피스텔","월세","31.4900","202512","26","200","10","5","2003","보리마당로 14","202512~202712","신규","-","",""
"190","전남광주통합특별시 동구 동명동","245-16","0245","0016","동명동 센트럴파크","월세","49.3200","202512","26","2,000","70","8","2020","중앙로 248","202601~202612","신규","-","",""
"191","전남광주통합특별시 광산구 우산동","1594-1","1594","0001","오렌지빌","전세","47.4300","202512","26","3,000","0","3","2007","무진대로 272-9","202601~202801","신규","-","",""
"192","전남광주통합특별시 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.4200","202512","26","300","40","3","2014","상야2길 7","202601~202611","신규","-","",""
"193","전남광주통합특별시 남구 진월동","568","0568","0000","(568)","월세","20.1300","202512","26","300","42","8","2023","효덕로 286","202601~202701","신규","-","",""
"194","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202512","26","10,440","0","18","2025","문화전당로26번길 12","202601~202801","신규","-","",""
"195","전남광주통합특별시 무안군 청계면 도림리","319","0319","0000","에벤에셀더스위트오피스텔","월세","23.5600","202512","26","2,000","20","9","2022","승달산길 24","202601~202701","신규","-","",""
"196","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202512","26","13,000","15","4","2021","첨단연신로 100","202602~202802","신규","-","",""
"197","전남광주통합특별시 여수시 덕충동","2035-2","2035","0002","신성오피스텔","월세","29.3900","202512","26","300","43","2","2019","덕충안길 90","202601~202701","신규","-","",""
"198","전남광주통합특별시 여수시 덕충동","2037-2","2037","0002","여수 코아루 오션파크","전세","31.1900","202512","26","9,000","0","3","2020","덕충안길 94","202512~202712","신규","-","",""
"199","전남광주통합특별시 목포시 달동","1336-32","1336","0032","달동 M타운","월세","39.2700","202512","26","300","45","4","2016","신항로276번길 6","202512~202612","신규","-","",""
"200","전남광주통합특별시 무안군 삼향읍 남악리","1476","1476","0000","남악 유탑유블레스900","월세","28.2400","202512","26","300","38","3","2014","후광대로 330","202512~202612","신규","-","",""
"201","전남광주통합특별시 광산구 우산동","1588-1","1588","0001","우산동 동부센트레빌","전세","84.8800","202512","26","20,600","0","14","2019","무진대로 279","202512~202712","신규","-","",""
"202","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202512","26","300","40","7","2015","상야3길 8","202512~202612","신규","-","",""
"203","전남광주통합특별시 무안군 삼향읍 남악리","2233","2233","0000","도휘에드가9차오피스텔","월세","29.8900","202512","26","300","50","16","2019","대죽동로 40","202601~202701","신규","-","",""
"204","전남광주통합특별시 서구 치평동","1203-1","1203","0001","중흥에스-클래스스카이31","월세","29.9400","202512","26","500","40","17","2014","시청로 97","202601~202701","신규","-","",""
"205","전남광주통합특별시 여수시 웅천동","1806-1","1806","0001","여수 웅천캐슬스타","월세","59.6800","202512","26","1,000","70","5","2022","웅천로 371","202601~202701","신규","-","",""
"206","전남광주통합특별시 무안군 삼향읍 남악리","2116","2116","0000","남악도휘에드가5차오피스텔","전세","38.8800","202512","26","6,300","0","14","2015","남악3로82번가길 37","-","-","-","",""
