"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"143","전남광주통합특별시 목포시 상동","872-1","0872","0001","펠리시티S","월세","26.1300","202412","31","5,200","6","3","2013","신흥로69번길 13","202412~202512","신규","-","","","아파트"
"144","전남광주통합특별시 동구 선교동","487","0487","0000","광주선교지구1차우방아이유쉘아파트","전세","49.0667","202412","31","19,700","0","18","2023","선교로 38-30","202502~202702","갱신","-","19,700","0","아파트"
"145","전남광주통합특별시 동구 선교동","487","0487","0000","광주선교지구1차우방아이유쉘아파트","전세","47.1254","202412","31","19,100","0","6","2023","선교로 38-30","202502~202702","갱신","-","19,100","0","아파트"
"146","전남광주통합특별시 남구 행암동","556","0556","0000","효천엘에이치천년나무1단지","월세","36.0300","202412","31","1,421","18","8","2014","효우로 262","202501~202612","갱신","-","1,357","17","아파트"
"147","전남광주통합특별시 남구 행암동","556","0556","0000","효천엘에이치천년나무1단지","월세","36.0300","202412","31","1,421","18","1","2014","효우로 262","202501~202612","갱신","-","1,357","17","아파트"
"148","전남광주통합특별시 남구 행암동","556","0556","0000","효천엘에이치천년나무1단지","월세","36.0300","202412","31","2,221","12","6","2014","효우로 262","202501~202612","갱신","-","2,157","12","아파트"
"149","전남광주통합특별시 광양시 마동","1171-1","1171","0001","스마트시티1차","월세","14.7985","202412","31","500","40","3","2023","눈소2길 51-11","202502~202602","신규","-","","","아파트"
"150","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202412","31","14,108","0","2","2017","빛가람로 800","202501~202601","갱신","-","13,818","0","아파트"
"151","전남광주통합특별시 나주시 빛가람동","374","0374","0000","빛가람대방엘리움로얄카운티2차","전세","84.9141","202412","31","24,000","0","7","2018","중야1길 15","202502~202702","신규","-","","","아파트"
"152","전남광주통합특별시 여수시 문수동","480","0480","0000","부영10차","월세","59.7600","202412","31","7,517","8","15","1999","여문2로 62","202501~202601","갱신","-","7,517","8","아파트"
"153","전남광주통합특별시 여수시 미평동","284","0284","0000","미평주공2단지","월세","38.6400","202412","31","200","35","14","1992","미평로 77","202412~202612","신규","-","","","아파트"
"154","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202412","31","14,108","0","10","2017","빛가람로 800","202501~202601","갱신","-","13,818","0","아파트"
"155","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202412","31","20,330","0","5","2015","웅천로 261","202501~202601","신규","-","","","아파트"
"156","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202412","31","20,330","0","1","2015","웅천로 261","202501~202601","갱신","-","19,835","0","아파트"
"157","전남광주통합특별시 나주시 빛가람동","3","0003","0000","빛가람중흥에스-클래스리버티","전세","84.9955","202412","31","15,430","0","11","2016","한빛로 125","202412~202802","신규","-","","","아파트"
"158","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","59.9991","202412","31","17,697","0","2","2021","웅천로 292","202501~202601","갱신","-","17,470","0","아파트"
"159","전남광주통합특별시 여수시 문수동","450-1","0450","0001","부영9차","전세","49.7200","202412","31","5,940","0","4","1996","여문2로 61","202502~202601","갱신","-","5,940","0","아파트"
"160","전남광주통합특별시 여수시 여서동","496-1","0496","0001","부영7차","전세","50.0000","202412","31","6,181","0","1","1993","여서로 188","202501~202601","갱신","-","6,181","0","아파트"
"161","전남광주통합특별시 여수시 웅천동","1831","1831","0000","여수웅천부영3차","전세","59.9284","202412","31","15,068","0","1","2015","웅천로 291","202501~202601","신규","-","","","아파트"
"162","전남광주통합특별시 여수시 웅천동","1851","1851","0000","여수웅천부영1차","월세","84.3616","202412","31","17,991","12","12","2015","웅천로 189","202501~202601","갱신","-","17,553","12","아파트"
"163","전남광주통합특별시 여수시 수정동","167-1","0167","0001","여수수정행복주택","월세","16.9700","202412","31","1,385","7","9","2018","이순신광장로 260","202411~202612","갱신","-","1,185","8","아파트"
"164","전남광주통합특별시 나주시 송월동","1142","1142","0000","양우내안애센텀시티아파트","월세","72.6501","202412","31","1,000","42","2","2017","송월18길 10","202501~202712","신규","-","","","아파트"
"165","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","59.9991","202412","31","17,697","0","18","2021","웅천로 292","202501~202601","신규","-","","","아파트"
"166","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","59.9991","202412","31","17,697","0","13","2021","웅천로 292","202502~202601","신규","-","","","아파트"
"167","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","84.9480","202412","31","24,132","0","23","2021","웅천로 292","202501~202601","신규","-","","","아파트"
"168","전남광주통합특별시 나주시 빛가람동","600","0600","0000","대광로제비앙","월세","84.9811","202412","31","2,000","80","3","2016","그린로 153","202501~202701","신규","-","","","아파트"
"169","전남광주통합특별시 나주시 빛가람동","551","0551","0000","사랑으로부영2단지","월세","84.9933","202412","31","7,813","24","13","2015","그린로 125","202502~202602","신규","-","","","아파트"
"170","전남광주통합특별시 여수시 미평동","284","0284","0000","미평주공2단지","월세","38.6400","202412","31","200","35","14","1992","미평로 77","202412~202612","신규","-","","","아파트"
"171","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","월세","84.9826","202412","31","10,742","14","16","2017","빛가람로 800","202501~202601","갱신","-","10,522","14","아파트"
"172","전남광주통합특별시 나주시 빛가람동","850","0850","0000","에듀캐슬아파트","전세","84.9600","202412","31","15,000","0","5","2014","그린로 276","202501~202701","신규","-","","","아파트"
"173","전남광주통합특별시 나주시 빛가람동","394","0394","0000","빛가람엘에이치1단지","월세","74.9100","202412","31","1,461","60","15","2015","그린로 63","202412~202503","갱신","-","2,861","56","아파트"
"174","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","59.9991","202412","31","17,697","0","17","2021","웅천로 292","202501~202601","갱신","-","17,470","0","아파트"
"175","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","월세","84.9826","202412","31","10,881","14","11","2017","빛가람로 800","202503~202603","갱신","-","10,522","14","아파트"
"176","전남광주통합특별시 여수시 웅천동","1835","1835","0000","웅천포레스트부영2단지","월세","59.9991","202412","31","8,580","31","1","2021","여서로 55","202501~202601","갱신","-","8,470","31","아파트"
"177","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.6750","202412","31","14,108","0","16","2017","빛가람로 800","202501~202601","갱신","-","13,818","0","아파트"
"178","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","59.9991","202412","31","17,697","0","9","2021","웅천로 292","202501~202601","갱신","-","17,470","0","아파트"
"179","전남광주통합특별시 나주시 빛가람동","374","0374","0000","빛가람대방엘리움로얄카운티2차","전세","84.9141","202412","31","24,000","0","7","2018","중야1길 15","-","-","-","","","아파트"
"180","전남광주통합특별시 여수시 신기동","137","0137","0000","부영3","전세","60.0000","202412","31","6,722","0","7","1990","선소로 72-13","202501~202601","신규","-","","","아파트"
"181","전남광주통합특별시 나주시 송월동","1143","1143","0000","달빛마을세움트리","전세","79.8007","202412","31","14,000","0","17","2018","송월14길 5","202501~202701","신규","-","","","아파트"
"182","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","84.9480","202412","30","24,132","0","11","2021","웅천로 292","202501~202601","갱신","-","23,823","0","아파트"
"183","전남광주통합특별시 나주시 빛가람동","325","0325","0000","루멘하임","월세","84.9826","202412","30","5,000","50","17","2015","그린로 328","202502~202702","신규","-","","","아파트"
"184","전남광주통합특별시 여수시 여서동","479","0479","0000","부영6차","전세","60.0000","202412","30","6,701","0","6","1991","여서로 181","202501~202601","갱신","-","6,701","0","아파트"
"185","전남광주통합특별시 여수시 웅천동","1843","1843","0000","웅천더힐1단지","전세","84.9480","202412","30","32,000","0","9","2022","웅천로 262","202501~202701","신규","-","","","아파트"
"186","전남광주통합특별시 나주시 송월동","1122","1122","0000","부영","전세","59.9330","202412","30","6,113","0","4","2000","나주로 41-23","202501~202601","신규","-","","","아파트"
"187","전남광주통합특별시 여수시 웅천동","1853","1853","0000","여수웅천사랑으로부영5차아파트","월세","59.9284","202412","30","7,765","34","13","2017","웅천로 190","-","-","-","","","아파트"
"188","전남광주통합특별시 나주시 빛가람동","551","0551","0000","사랑으로부영2단지","월세","84.9933","202412","30","5,643","33","7","2015","그린로 125","202501~202601","갱신","-","5,527","32","아파트"
"189","전남광주통합특별시 나주시 빛가람동","118","0118","0000","빛가람혁신도시중흥에스-클래스센트럴1차","전세","84.9345","202412","30","26,000","0","10","2016","우정로 77","202501~202701","갱신","-","22,000","0","아파트"
"190","전남광주통합특별시 나주시 빛가람동","118","0118","0000","빛가람혁신도시중흥에스-클래스센트럴1차","전세","72.4254","202412","30","23,000","0","5","2016","우정로 77","202501~202701","갱신","-","18,000","0","아파트"
"191","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202412","30","14,108","0","11","2017","빛가람로 800","202501~202601","갱신","-","13,818","0","아파트"
"192","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","월세","84.9826","202412","30","8,030","25","1","2017","빛가람로 800","202412~202512","갱신","-","7,865","25","아파트"
"193","전남광주통합특별시 나주시 빛가람동","374","0374","0000","빛가람대방엘리움로얄카운티2차","월세","84.9141","202412","30","10,000","50","4","2018","중야1길 15","202502~202702","신규","-","","","아파트"
"194","전남광주통합특별시 나주시 빛가람동","378","0378","0000","빛가람대방엘리움로얄카운티1차","월세","116.5193","202412","30","5,000","120","3","2018","중야1길 37","202501~202701","갱신","-","5,000","100","아파트"
"195","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202412","30","20,330","0","4","2015","웅천로 261","202412~202512","갱신","-","19,835","0","아파트"
"196","전남광주통합특별시 나주시 삼영동","296-1","0296","0001","부영","전세","59.7600","202412","30","4,425","0","12","1998","삼영1길 61","202503~202603","갱신","사용","4,318","0","아파트"
"197","전남광주통합특별시 여수시 신기동","137","0137","0000","부영3","전세","60.0000","202412","30","6,527","0","10","1990","선소로 72-13","202501~202512","갱신","-","6,527","0","아파트"
"198","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","59.9991","202412","30","17,697","0","8","2021","웅천로 292","202501~202601","신규","-","","","아파트"
